iter	MultiClass
4341	0.5623667143
4342	0.5623650355
4343	0.5623585601
4344	0.5623453095
4345	0.5623380546
4346	0.5623335578
4347	0.5623095748
4348	0.562306457
4349	0.5622929665
4350	0.5622831335
4351	0.5622779172
4352	0.5622703625
4353	0.5622671248
4354	0.5622623882
4355	0.5622591505
4356	0.5622536943
4357	0.5622462596
4358	0.5622424823
4359	0.562234448
4360	0.5622246749
4361	0.5622207776
4362	0.5622078268
4363	0.5622017111
4364	0.5621961351
4365	0.5621899595
4366	0.5621831243
4367	0.5621754497
4368	0.5621700535
4369	0.5621618993
4370	0.5621605203
4371	0.5621550642
4372	0.5621473296
4373	0.5621344987
4374	0.5621281432
4375	0.5621232867
4376	0.562112914
4377	0.5621018218
4378	0.562098764
4379	0.5620870723
4380	0.5620820958
4381	0.5620765198
4382	0.5620657874
4383	0.5620573333
4384	0.562052177
4385	0.5620462412
4386	0.5620387465
4387	0.5620329906
4388	0.5620277143
4389	0.5620243567
4390	0.5620192003
4391	0.5620062495
4392	0.5620006135
4393	0.5619951573
4394	0.5619832258
4395	0.5619662578
4396	0.561960322
4397	0.5619464718
4398	0.5619411955
4399	0.5619341206
4400	0.561923568
4401	0.5619112168
4402	0.5619064801
4403	0.5619001846
4404	0.5618936492
4405	0.5618907712
4406	0.5618859746
4407	0.5618836363
4408	0.5618766812
4409	0.5618694263
4410	0.5618652893
4411	0.5618539573
4412	0.56185012
4413	0.5618462827
4414	0.5618373491
4415	0.5618308137
4416	0.5618222997
4417	0.5618149849
4418	0.5618080898
4419	0.5618025737
4420	0.5617986165
4421	0.5617960383
4422	0.5617904622
4423	0.5617718154
4424	0.5617631815
4425	0.5617560466
4426	0.5617508902
4427	0.5617437553
4428	0.5617393784
4429	0.5617369801
4430	0.5617336824
4431	0.5617273869
4432	0.5617105988
4433	0.5617078407
4434	0.5617062219
4435	0.561699027
4436	0.5616883545
4437	0.5616754037
4438	0.5616728855
4439	0.5616606541
4440	0.561646744
4441	0.5616403885
4442	0.5616345126
4443	0.5616253391
4444	0.5616218016
4445	0.561615686
4446	0.5616140071
4447	0.5616090307
4448	0.561604294
4449	0.5615947008
4450	0.5615891248
4451	0.5615825894
4452	0.5615668205
4453	0.5615600453
4454	0.5615523108
4455	0.5615429574
4456	0.5615359424
4457	0.5615291672
4458	0.5615255098
4459	0.5615213727
4460	0.5615194541
4461	0.5615095011
4462	0.5615062634
4463	0.5614976295
4464	0.561492653
4465	0.5614895352
4466	0.5614844988
4467	0.5614788628
4468	0.5614728071
4469	0.561470109
4470	0.561463034
4471	0.5614584772
4472	0.5614526014
4473	0.5614486442
4474	0.5614417491
4475	0.5614368925
4476	0.5614297576
4477	0.5614202243
4478	0.561417886
4479	0.5614140487
4480	0.5614038559
4481	0.5614004983
4482	0.5613937231
4483	0.5613879072
4484	0.5613775345
4485	0.5613708193
4486	0.5613651233
4487	0.5613609263
4488	0.5613549305
4489	0.561345757
4490	0.5613367634
4491	0.5613235128
4492	0.5613209945
4493	0.5613168575
4494	0.5613139795
4495	0.5613092429
4496	0.5613007888
4497	0.5612933541
4498	0.5612873584
4499	0.5612829815
4500	0.5612753668
4501	0.5612635552
4502	0.5612589984
4503	0.5612556408
4504	0.5612519234
4505	0.5612483859
4506	0.5612431696
4507	0.5612383131
4508	0.5612302188
4509	0.5612187669
4510	0.5612110923
4511	0.5612024585
4512	0.5611933449
4513	0.5611910066
4514	0.5611871693
4515	0.5611799144
4516	0.5611687623
4517	0.561163546
4518	0.5611524538
4519	0.5611455587
4520	0.561140942
4521	0.5611328477
4522	0.5611285907
4523	0.5611195971
4524	0.5611080253
4525	0.5611026291
4526	0.5610983122
4527	0.5610950145
4528	0.5610835626
4529	0.5610771472
4530	0.5610723505
4531	0.5610668944
4532	0.5610640764
4533	0.5610580806
4534	0.5610498065
4535	0.5610450699
4536	0.5610409927
4537	0.56103068
4538	0.561017969
4539	0.5610124529
4540	0.5610083159
4541	0.5610012409
4542	0.5609960246
4543	0.5609944057
4544	0.5609899689
4545	0.5609812151
4546	0.5609794163
4547	0.5609765384
4548	0.560971442
4549	0.5609683841
4550	0.5609655062
4551	0.560953035
4552	0.56094596
4553	0.5609442212
4554	0.5609363068
4555	0.5609331891
4556	0.5609237158
4557	0.5609084865
4558	0.5608891202
4559	0.5608810859
4560	0.5608768889
4561	0.5608744306
4562	0.560865437
4563	0.5608431328
4564	0.5608402548
4565	0.5608376767
4566	0.5608318008
4567	0.5608238864
4568	0.5608104559
4569	0.5608039805
4570	0.5607974451
4571	0.560793428
4572	0.5607850339
4573	0.5607799975
4574	0.5607709439
4575	0.5607585327
4576	0.5607548753
4577	0.560745342
4578	0.5607365882
4579	0.5607300528
4580	0.5607202798
4581	0.5607162026
4582	0.5607078086
4583	0.5607054702
4584	0.5606986351
4585	0.5606922196
4586	0.5606822067
4587	0.5606725535
4588	0.5606697355
4589	0.5606626006
4590	0.5606608618
4591	0.5606513885
4592	0.5606438339
4593	0.5606346604
4594	0.5606275854
4595	0.5606134953
4596	0.5606073797
4597	0.5606018636
4598	0.5605926301
4599	0.5605799791
4600	0.560575782
4601	0.5605726642
4602	0.5605593537
4603	0.5605359702
4604	0.5605310537
4605	0.5605217603
4606	0.5605158844
4607	0.5604992162
4608	0.5604947194
4609	0.5604908821
4610	0.5604838071
4611	0.5604747536
4612	0.5604702567
4613	0.5604648606
4614	0.5604626421
4615	0.5604595243
4616	0.5604519097
4617	0.5604467534
4618	0.5604437555
4619	0.5604368604
4620	0.5604305648
4621	0.5604273871
4622	0.5604258282
4623	0.5604196526
4624	0.5604128174
4625	0.5604073613
4626	0.5603911727
4627	0.560383738
4628	0.5603813996
4629	0.5603763032
4630	0.560369588
4631	0.5603614937
4632	0.5603575365
4633	0.5603536393
4634	0.5603452452
4635	0.5603436863
4636	0.5603378704
4637	0.5603311552
4638	0.5603197033
4639	0.5603139474
4640	0.5602994376
4641	0.5602961999
4642	0.560293322
4643	0.5602854076
4644	0.5602769536
4645	0.5602710178
4646	0.560265022
4647	0.5602578271
4648	0.5602499127
4649	0.5602445165
4650	0.5602415186
4651	0.5602292873
4652	0.5602231716
4653	0.5602166363
4654	0.5602151373
4655	0.5602104606
4656	0.5602075227
4657	0.5602006875
4658	0.5601994284
4659	0.5601919337
4660	0.5601894755
4661	0.5601859979
4662	0.5601829401
4663	0.5601735268
4664	0.5601714882
4665	0.5601628543
4666	0.5601542804
4667	0.5601467257
4668	0.560139291
4669	0.5601367128
4670	0.5601243016
4671	0.5601207042
4672	0.5601049353
4673	0.5601006783
4674	0.5600932436
4675	0.5600908453
4676	0.5600838303
4677	0.5600762756
4678	0.560067222
4679	0.5600624254
4680	0.5600521127
4681	0.5600480956
4682	0.5600382026
4683	0.560029089
4684	0.5600265108
4685	0.560024832
4686	0.5600176371
4687	0.5600142795
4688	0.5600119411
4689	0.5599986905
4690	0.5599899367
4691	0.5599828018
4692	0.559981003
4693	0.5599781251
4694	0.5599727289
4695	0.5599685918
4696	0.5599637952
4697	0.5599568402
4698	0.5599437094
4699	0.5599394525
4700	0.5599348357
4701	0.5599248228
4702	0.5599192468
4703	0.5599139705
4704	0.5599013794
4705	0.559894904
4706	0.5598824928
4707	0.559879375
4708	0.5598723599
4709	0.5598695419
4710	0.5598653449
4711	0.5598607282
4712	0.5598534134
4713	0.5598388437
4714	0.5598311091
4715	0.5598195973
4716	0.5598119827
4717	0.5598022096
4718	0.5597947149
4719	0.5597888391
4720	0.5597755884
4721	0.5597714514
4722	0.559764916
4723	0.5597586205
4724	0.5597565219
4725	0.5597475283
4726	0.5597330785
4727	0.5597292413
4728	0.5597273826
4729	0.5597205474
4730	0.5597174896
4731	0.5597122133
4732	0.5597081362
4733	0.5596949455
4734	0.5596808555
4735	0.5596690439
4736	0.5596616091
4737	0.5596553136
4738	0.5596538146
4739	0.5596496776
4740	0.5596421829
4741	0.5596214975
4742	0.5596176003
4743	0.5596104054
4744	0.55960393
4745	0.5595977543
4746	0.559593917
4747	0.5595873217
4748	0.5595789277
4749	0.5595710732
4750	0.5595679554
4751	0.5595591417
4752	0.5595563836
4753	0.5595421737
4754	0.5595335398
4755	0.5595279637
4756	0.5595227474
4757	0.559517651
4758	0.5595115953
4759	0.5595066188
4760	0.5595014025
4761	0.5594970256
4762	0.5594929485
4763	0.5594888114
4764	0.559483715
4765	0.5594768199
4766	0.5594671068
4767	0.5594596121
4768	0.5594525971
4769	0.55944846
4770	0.5594434835
4771	0.5594382073
4772	0.5594337104
4773	0.5594205797
4774	0.5594056503
4775	0.5593981556
4776	0.559390481
4777	0.5593855046
4778	0.5593816073
4779	0.559376391
4780	0.5593733931
4781	0.5593674573
4782	0.5593638599
4783	0.5593600826
4784	0.5593557057
4785	0.5593520482
4786	0.5593421552
4787	0.559336879
4788	0.5593295642
4789	0.5593207504
4790	0.5593132557
4791	0.5593088188
4792	0.5592961078
4793	0.5592883733
4794	0.5592806388
4795	0.5592765017
4796	0.5592727844
4797	0.5592667286
4798	0.5592604331
4799	0.5592566558
4800	0.5592501804
4801	0.5592441246
4802	0.5592423259
4803	0.5592390282
4804	0.5592298547
4805	0.5592272766
4806	0.5592158846
4807	0.559204013
4808	0.5591909423
4809	0.5591848866
4810	0.5591820686
4811	0.5591625224
4812	0.5591550877
4813	0.55915179
4814	0.5591493317
4815	0.5591421968
4816	0.5591365608
4817	0.5591311646
4818	0.5591186335
4819	0.5591141366
4820	0.5591019653
4821	0.5590975884
4822	0.5590891343
4823	0.5590821193
4824	0.5590782221
4825	0.5590750443
4826	0.5590725261
4827	0.5590695882
4828	0.5590686888
4829	0.5590658708
4830	0.5590498022
4831	0.5590447658
4832	0.5590397293
4833	0.5590279177
4834	0.5590222217
4835	0.5590136478
4836	0.5590111296
4837	0.5590054336
4838	0.5590023758
4839	0.5589966198
4840	0.5589920631
4841	0.5589860673
4842	0.5589829495
4843	0.5589771336
4844	0.5589674805
4845	0.5589647224
4846	0.5589536902
4847	0.5589401398
4848	0.558937082
4849	0.5589330648
4850	0.5589265294
4851	0.5589195744
4852	0.5589145379
4853	0.5589086021
4854	0.558891814
4855	0.5588870174
4856	0.5588773043
4857	0.5588724477
4858	0.5588686104
4859	0.5588618952
4860	0.5588553598
4861	0.558850923
4862	0.5588433683
4863	0.5588406702
4864	0.5588350342
4865	0.5588275995
4866	0.5588246016
4867	0.5588211241
4868	0.5588136294
4869	0.5588073338
4870	0.5588047556
4871	0.558788747
4872	0.5587834707
4873	0.5587680616
4874	0.5587570894
4875	0.5587530123
4876	0.5587525326
4877	0.5587442585
4878	0.5587291492
4879	0.5587235731
4880	0.5587182968
4881	0.5587106822
4882	0.5587009091
4883	0.5586919155
4884	0.5586877185
4885	0.5586816028
4886	0.5586747677
4887	0.5586674528
4888	0.5586618768
4889	0.5586546219
4890	0.5586467075
4891	0.5586359152
4892	0.5586280008
4893	0.5586239836
4894	0.558617808
4895	0.5586152298
4896	0.5586095338
4897	0.5586043775
4898	0.5585989213
4899	0.5585941247
4900	0.5585889684
4901	0.5585835122
4902	0.5585719404
4903	0.558562647
4904	0.5585566513
4905	0.5585509553
4906	0.5585454392
4907	0.5585389038
4908	0.5585359059
4909	0.5585302699
4910	0.5585219958
4911	0.5585128822
4912	0.5585031691
4913	0.5584984924
4914	0.5584838028
4915	0.5584745094
4916	0.558458081
4917	0.5584495671
4918	0.5584403336
4919	0.5584342179
4920	0.5584285819
4921	0.558420008
4922	0.5584152114
4923	0.5584039993
4924	0.5583933868
4925	0.5583867315
4926	0.558383194
4927	0.5583758792
4928	0.5583736608
4929	0.5583625686
4930	0.5583513566
4931	0.5583390053
4932	0.5583357077
4933	0.5583279132
4934	0.5583235363
4935	0.5583207183
4936	0.5583173606
4937	0.5583131636
4938	0.5583060287
4939	0.5582870221
4940	0.5582854033
4941	0.5582752105
4942	0.5582696944
4943	0.5582627393
4944	0.5582512275
4945	0.5582472103
4946	0.5582430133
4947	0.5582360582
4948	0.5582214285
4949	0.558218011
4950	0.5582134542
4951	0.5582045205
4952	0.558198165
4953	0.5581927688
4954	0.5581856938
4955	0.5581831756
4956	0.5581738822
4957	0.5581710642
4958	0.5581667472
4959	0.5581617708
4960	0.5581587129
4961	0.5581519377
4962	0.5581440233
4963	0.5581395265
4964	0.5581378477
4965	0.5581354494
4966	0.5581245971
4967	0.5581160232
4968	0.5581099075
4969	0.55810637
4970	0.558096477
4971	0.5580934791
4972	0.5580857446
4973	0.5580775904
4974	0.5580669179
4975	0.5580636202
4976	0.5580548065
4977	0.5580478514
4978	0.558044134
4979	0.5580383182
4980	0.5580307035
4981	0.5580226692
4982	0.5580178726
4983	0.5580149947
4984	0.5580012044
4985	0.5579910716
4986	0.5579868146
4987	0.5579863949
4988	0.5579833371
4989	0.5579766818
4990	0.5579670286
4991	0.5579630714
4992	0.5579599536
4993	0.5579558166
4994	0.5579507801
4995	0.5579468829
4996	0.5579366301
4997	0.5579314738
4998	0.5579261975
4999	0.5579161247
5000	0.5579053323
5001	0.5578959789
5002	0.5578866255
5003	0.5578823685
5004	0.5578740944
5005	0.5578635419
5006	0.5578589251
5007	0.5578540086
5008	0.5578523298
5009	0.5578453148
5010	0.5578396188
5011	0.5578305053
5012	0.5578221712
5013	0.5578191733
5014	0.557813957
5015	0.5578044237
5016	0.5577902737
5017	0.5577787019
5018	0.5577740252
5019	0.5577683293
5020	0.5577608945
5021	0.5577590958
5022	0.5577486032
5023	0.5577427873
5024	0.5577369115
5025	0.557731995
5026	0.5577246802
5027	0.5577155666
5028	0.5577007571
5029	0.5576969798
5030	0.5576911039
5031	0.5576862474
5032	0.5576827099
5033	0.557669879
5034	0.5576635235
5035	0.5576565684
5036	0.5576466154
5037	0.5576336046
5038	0.557624611
5039	0.5576186752
5040	0.5576155574
5041	0.557606264
5042	0.5575998485
5043	0.5575978699
5044	0.5575927735
5045	0.557589356
5046	0.5575845593
5047	0.5575792831
5048	0.5575714286
5049	0.5575677712
5050	0.5575663322
5051	0.5575569789
5052	0.5575473857
5053	0.5575353941
5054	0.5575305376
5055	0.5575138094
5056	0.5575051156
5057	0.5574998993
5058	0.5574925245
5059	0.5574881476
5060	0.5574807728
5061	0.5574655436
5062	0.5574561902
5063	0.5574498947
5064	0.5574489953
5065	0.5574406012
5066	0.5574283699
5067	0.5574212949
5068	0.5574147595
5069	0.5573982113
5070	0.5573935945
5071	0.5573902369
5072	0.5573846608
5073	0.5573786051
5074	0.5573721897
5075	0.5573661939
5076	0.5573607977
5077	0.5573579797
5078	0.5573465278
5079	0.5573394528
5080	0.5573285406
5081	0.5573252429
5082	0.557306716
5083	0.5572970628
5084	0.5572938851
5085	0.5572893283
5086	0.5572803946
5087	0.5572726601
5088	0.5572633067
5089	0.5572600091
5090	0.557251675
5091	0.5572458591
5092	0.5572351267
5093	0.5572305699
5094	0.5572209767
5095	0.5572158204
5096	0.5572082057
5097	0.5572028096
5098	0.5571923769
5099	0.5571847623
5100	0.5571797859
5101	0.5571723511
5102	0.5571676145
5103	0.5571608992
5104	0.5571543639
5105	0.5571505266
5106	0.5571454302
5107	0.5571392546
5108	0.5571333787
5109	0.5571297213
5110	0.5571261838
5111	0.5571194686
5112	0.5571085563
5113	0.5571003421
5114	0.5570897296
5115	0.557080736
5116	0.5570719822
5117	0.557063708
5118	0.5570596909
5119	0.5570532155
5120	0.5570409841
5121	0.5570374466
5122	0.5570343888
5123	0.557028393
5124	0.5570216178
5125	0.5570192795
5126	0.5570128041
5127	0.5570074678
5128	0.5569948767
5129	0.5569907996
5130	0.5569857032
5131	0.5569768295
5132	0.5569611206
5133	0.5569551249
5134	0.5569508079
5135	0.5569399556
5136	0.5569344995
5137	0.5569289234
5138	0.5569249063
5139	0.5569120754
5140	0.5569005635
5141	0.5568861137
5142	0.5568837154
5143	0.5568714241
5144	0.5568665676
5145	0.5568607517
5146	0.5568509786
5147	0.5568471413
5148	0.556843424
5149	0.5568359892
5150	0.5568278949
5151	0.5568269356
5152	0.5568190812
5153	0.5568119462
5154	0.55680667
5155	0.5568041517
5156	0.5567923401
5157	0.5567853251
5158	0.5567786698
5159	0.5567678774
5160	0.5567613421
5161	0.5567569651
5162	0.5567504298
5163	0.556743055
5164	0.5567349607
5165	0.556724648
5166	0.5567199713
5167	0.5567188321
5168	0.5567158343
5169	0.5567110976
5170	0.5567065408
5171	0.5566955087
5172	0.5566838169
5173	0.5566786006
5174	0.5566759625
5175	0.5566729646
5176	0.5566655898
5177	0.5566586348
5178	0.5566544377
5179	0.5566498809
5180	0.5566458038
5181	0.5566434655
5182	0.5566400479
5183	0.5566327331
5184	0.5566266774
5185	0.5566174439
5186	0.5566134867
5187	0.5566014952
5188	0.5565965187
5189	0.5565827285
5190	0.5565716363
5191	0.556564981
5192	0.5565625228
5193	0.5565571266
5194	0.5565516105
5195	0.5565469338
5196	0.5565448353
5197	0.5565378203
5198	0.5565338031
5199	0.5565236703
5200	0.5565177345
5201	0.5565149764
5202	0.5565088608
5203	0.5565023854
5204	0.5564949506
5205	0.5564916529
5206	0.5564864366
5207	0.556480321
5208	0.556470428
5209	0.5564658712
5210	0.5564643123
5211	0.5564621538
5212	0.556452021
5213	0.5564448861
5214	0.5564330145
5215	0.5564141878
5216	0.5564074126
5217	0.5564004575
5218	0.5563908043
5219	0.5563853482
5220	0.5563815709
5221	0.556371438
5222	0.5563586071
5223	0.5563557292
5224	0.5563434978
5225	0.5563385813
5226	0.5563285084
5227	0.5563258703
5228	0.5563208339
5229	0.5563138788
5230	0.5563102813
5231	0.556303746
5232	0.556296671
5233	0.5562885767
5234	0.5562864182
5235	0.5562738871
5236	0.5562609962
5237	0.5562586579
5238	0.5562551204
5239	0.5562449276
5240	0.556240131
5241	0.5562305378
5242	0.5562261609
5243	0.5562216041
5244	0.5562144092
5245	0.5562045762
5246	0.5562036768
5247	0.5562013384
5248	0.5561940836
5249	0.5561874283
5250	0.5561840107
5251	0.5561790942
5252	0.5561756766
5253	0.5561740578
5254	0.5561702205
5255	0.5561668029
5256	0.5561617065
5257	0.5561580491
5258	0.5561479762
5259	0.5561397021
5260	0.5561338262
5261	0.5561273508
5262	0.5561211152
5263	0.5561166784
5264	0.5561142201
5265	0.5561098432
5266	0.5561051066
5267	0.5560990508
5268	0.5560840615
5269	0.5560825026
5270	0.5560693119
5271	0.5560672134
5272	0.5560660142
5273	0.5560575003
5274	0.5560498856
5275	0.5560455687
5276	0.5560441897
5277	0.556035196
5278	0.55602968
5279	0.556019667
5280	0.5560107334
5281	0.5560086948
5282	0.5560023393
5283	0.5559847118
5284	0.5559814741
5285	0.5559754184
5286	0.5559706218
5287	0.555961748
5288	0.5559538336
5289	0.5559455595
5290	0.5559398635
5291	0.555932129
5292	0.5559258934
5293	0.5559167799
5294	0.5559113237
5295	0.5559056278
5296	0.5558983129
5297	0.5558861416
5298	0.5558839231
5299	0.5558793064
5300	0.5558653363
5301	0.5558628181
5302	0.5558574818
5303	0.5558514861
5304	0.555847349
5305	0.5558418329
5306	0.5558364367
5307	0.5558275031
5308	0.5558218071
5309	0.5558167707
5310	0.5558072974
5311	0.5558018412
5312	0.5557996828
5313	0.5557921881
5314	0.5557876912
5315	0.5557769588
5316	0.5557680851
5317	0.5557638281
5318	0.5557553741
5319	0.5557477595
5320	0.5557398451
5321	0.5557380464
5322	0.555734329
5323	0.5557300121
5324	0.5557255153
5325	0.5557120848
5326	0.5557064487
5327	0.5557016521
5328	0.5556970954
5329	0.5556913394
5330	0.5556785685
5331	0.5556731723
5332	0.5556684956
5333	0.5556642986
5334	0.5556557247
5335	0.555653806
5336	0.5556358787
5337	0.5556336603
5338	0.5556313219
5339	0.555624187
5340	0.5556147137
5341	0.5556088978
5342	0.555602962
5343	0.555590251
5344	0.5555842552
5345	0.5555802381
5346	0.5555699853
5347	0.5555689661
5348	0.5555657284
5349	0.5555555955
5350	0.5555517582
5351	0.5555439638
5352	0.5555298138
5353	0.5555144646
5354	0.5555061305
5355	0.5555019335
5356	0.5554958178
5357	0.5554927
5358	0.555487124
5359	0.5554823873
5360	0.5554783702
5361	0.5554708155
5362	0.555461702
5363	0.5554462329
5364	0.5554400573
5365	0.555433462
5366	0.5554246482
5367	0.555415055
5368	0.5554082798
5369	0.5554034832
5370	0.5553969478
5371	0.5553914317
5372	0.555386755
5373	0.5553785409
5374	0.5553743438
5375	0.5553672089
5376	0.5553648106
5377	0.5553606735
5378	0.555354318
5379	0.5553509604
5380	0.5553461638
5381	0.5553429261
5382	0.555334472
5383	0.5553300951
5384	0.5553231401
5385	0.5553167246
5386	0.5553092299
5387	0.555306292
5388	0.5553047331
5389	0.5553016153
5390	0.5552932812
5391	0.5552906431
5392	0.5552846473
5393	0.5552761933
5394	0.5552683389
5395	0.5552627628
5396	0.5552588656
5397	0.5552519704
5398	0.5552437563
5399	0.5552393794
5400	0.5552284071
5401	0.5552202529
5402	0.5552176148
5403	0.5552149167
5404	0.5552068824
5405	0.5552034048
5406	0.555190454
5407	0.5551846981
5408	0.55518194
5409	0.5551736659
5410	0.5551618542
5411	0.5551585566
5412	0.5551504023
5413	0.5551414087
5414	0.555138171
5415	0.5551250403
5416	0.555116946
5417	0.5551125092
5418	0.5551062136
5419	0.5551045348
5420	0.5550971001
5421	0.5550869672
5422	0.5550800122
5423	0.555070299
5424	0.5550671812
5425	0.555063224
5426	0.5550581876
5427	0.555050513
5428	0.555039241
5429	0.5550309669
5430	0.5550183158
5431	0.555009622
5432	0.5550008682
5433	0.554996911
5434	0.5549881572
5435	0.5549840801
5436	0.5549726881
5437	0.5549678316
5438	0.5549638744
5439	0.554958718
5440	0.5549541013
5441	0.5549520028
5442	0.554940371
5443	0.5549337757
5444	0.5549264009
5445	0.5549246022
5446	0.5549198056
5447	0.5549133301
5448	0.5549068547
5449	0.5548960624
5450	0.5548879081
5451	0.5548777753
5452	0.5548709402
5453	0.5548588287
5454	0.5548479165
5455	0.554840122
5456	0.5548322076
5457	0.5548227942
5458	0.5548176978
5459	0.5548126614
5460	0.5548063059
5461	0.55480055
5462	0.5547950339
5463	0.554793475
5464	0.5547911366
5465	0.5547867597
5466	0.5547804642
5467	0.5547796847
5468	0.5547717104
5469	0.5547674534
5470	0.5547576803
5471	0.5547548024
5472	0.5547401128
5473	0.5547348965
5474	0.5547266823
5475	0.554722845
5476	0.5547155302
5477	0.554708695
5478	0.5547031789
5479	0.5546957442
5480	0.5546925664
5481	0.5546854315
5482	0.5546799154
5483	0.554674819
5484	0.5546711016
5485	0.554666305
5486	0.5546611487
5487	0.5546565319
5488	0.5546461593
5489	0.554642262
5490	0.5546383648
5491	0.554633868
5492	0.5546283519
5493	0.5546194781
5494	0.5546131826
5495	0.5546021504
5496	0.5546007114
5497	0.5545939962
5498	0.5545757691
5499	0.5545710924
5500	0.5545568225
5501	0.5545480687
5502	0.5545403342
5503	0.5545354176
5504	0.5545322399
5505	0.5545206081
5506	0.5545144325
5507	0.5545095759
5508	0.5545048993
5509	0.5545029207
5510	0.5544950063
5511	0.5544902696
5512	0.5544849334
5513	0.5544802567
5514	0.5544653872
5515	0.5544607105
5516	0.5544562737
5517	0.5544521366
5518	0.5544478197
5519	0.5544466205
5520	0.5544429631
5521	0.5544355284
5522	0.5544294127
5523	0.5544268945
5524	0.5544236568
5525	0.5544211985
5526	0.5544140036
5527	0.5544076481
5528	0.5544047701
5529	0.554400753
5530	0.5543960163
5531	0.5543923589
5532	0.5543912797
5533	0.554387982
5534	0.5543864831
5535	0.5543737121
5536	0.5543661575
5537	0.5543544657
5538	0.5543524272
5539	0.5543444528
5540	0.5543410352
5541	0.5543379774
5542	0.5543352194
5543	0.55433432
5544	0.5543295234
5545	0.5543252664
5546	0.5543218488
5547	0.5543164526
5548	0.5543152535
5549	0.554303262
5550	0.5542975061
5551	0.554289052
5552	0.5542826366
5553	0.5542787993
5554	0.5542713646
5555	0.5542617114
5556	0.5542584737
5557	0.5542511589
5558	0.5542455228
5559	0.5542397669
5560	0.5542295741
5561	0.5542149445
5562	0.5542076297
5563	0.554202893
5564	0.5541947988
5565	0.5541872441
5566	0.5541819079
5567	0.5541773511
5568	0.5541674581
5569	0.5541622418
5570	0.5541542075
5571	0.5541402374
5572	0.554133762
5573	0.5541298647
5574	0.5541247683
5575	0.5541226099
5576	0.5541173336
5577	0.5541101986
5578	0.5541067211
5579	0.5541000658
5580	0.5540925112
5581	0.5540881942
5582	0.5540809993
5583	0.5540777016
5584	0.5540756031
5585	0.5540724853
5586	0.5540680485
5587	0.5540645709
5588	0.5540510205
5589	0.5540436457
5590	0.5540394487
5591	0.5540321939
5592	0.5540214015
5593	0.5540119882
5594	0.5540035941
5595	0.5539965191
5596	0.5539891443
5597	0.5539840479
5598	0.5539692384
5599	0.5539659407
5600	0.5539618037
5601	0.5539561077
5602	0.5539515509
5603	0.5539456751
5604	0.5539364416
5605	0.553911859
5606	0.5539036448
5607	0.5538995677
5608	0.5538944713
5609	0.5538887754
5610	0.5538817603
5611	0.553873726
5612	0.553863833
5613	0.5538613748
5614	0.5538502227
5615	0.5538459057
5616	0.5538396701
5617	0.553835653
5618	0.5538318756
5619	0.5538247407
5620	0.5538192246
5621	0.5538139483
5622	0.5538074729
5623	0.553801777
5624	0.553793203
5625	0.5537881066
5626	0.5537831301
5627	0.5537673014
5628	0.5537631643
5629	0.5537515325
5630	0.5537481749
5631	0.5537419393
5632	0.5537394211
5633	0.5537354039
5634	0.5537262304
5635	0.5537166972
5636	0.5537034466
5637	0.5537002688
5638	0.5536987099
5639	0.5536948127
5640	0.5536922944
5641	0.5536877976
5642	0.5536850995
5643	0.5536765256
5644	0.5536586583
5645	0.5536545811
5646	0.5536483456
5647	0.5536367138
5648	0.5536192062
5649	0.5536144695
5650	0.5536084738
5651	0.5535953431
5652	0.5535917456
5653	0.553589767
5654	0.553584191
5655	0.5535715999
5656	0.5535669232
5657	0.5535579296
5658	0.5535468374
5659	0.5535428802
5660	0.5535370044
5661	0.5535338866
5662	0.55352909
5663	0.5535203961
5664	0.5535157794
5665	0.5535139207
5666	0.5535071455
5667	0.5534981519
5668	0.5534938949
5669	0.5534869398
5670	0.5534845415
5671	0.5534789654
5672	0.5534727299
5673	0.5534676335
5674	0.5534582801
5675	0.5534539631
5676	0.5534530038
5677	0.5534515648
5678	0.5534453892
5679	0.5534374748
5680	0.5534296204
5681	0.5534272221
5682	0.5534195475
5683	0.5534173291
5684	0.553408995
5685	0.5534010206
5686	0.5533952047
5687	0.5533902882
5688	0.5533862111
5689	0.5533808749
5690	0.5533721211
5691	0.5533676243
5692	0.5533632474
5693	0.5533507162
5694	0.553338365
5695	0.5533302107
5696	0.5533261336
5697	0.5533176796
5698	0.5533124633
5699	0.5533028101
5700	0.553298733
5701	0.5532883604
5702	0.5532821847
5703	0.5532800263
5704	0.5532723517
5705	0.553267735
5706	0.5532626386
5707	0.5532552038
5708	0.5532498077
5709	0.5532474094
5710	0.5532389553
5711	0.5532247454
5712	0.5532212679
5713	0.5532149124
5714	0.5532028009
5715	0.5531985439
5716	0.5531842141
5717	0.5531810363
5718	0.5531774389
5719	0.5531690448
5720	0.5531650876
5721	0.5531523167
5722	0.5531454815
5723	0.5531414643
5724	0.5531304921
5725	0.5531192201
5726	0.5531181409
5727	0.5531113057
5728	0.5530991943
5729	0.5530918195
5730	0.5530888216
5731	0.5530823462
5732	0.5530776695
5733	0.553071254
5734	0.5530666973
5735	0.5530609413
5736	0.5530556651
5737	0.553051468
5738	0.5530446329
5739	0.5530368984
5740	0.553028864
5741	0.5530214893
5742	0.5530202302
5743	0.5530172323
5744	0.5530054806
5745	0.552996487
5746	0.5529912707
5747	0.5529874334
5748	0.5529789194
5749	0.5529727438
5750	0.5529686667
5751	0.55296393
5752	0.5529601527
5753	0.5529507393
5754	0.5529467222
